pm_id,p_id,metric_name,metric_value
10508,10508,Dribbling / Reflexes,44
10508,10508,Defense / Speed,63
10508,10508,Physical / Positioning,75
10509,10509,Pace / Diving,72
10509,10509,Shooting / Handling,47
10509,10509,Passing / Kicking,58
10509,10509,Dribbling / Reflexes,57
10509,10509,Defense / Speed,61
10509,10509,Physical / Positioning,74
10510,10510,Pace / Diving,67
10510,10510,Shooting / Handling,59
10510,10510,Passing / Kicking,64
10510,10510,Dribbling / Reflexes,63
10510,10510,Defense / Speed,42
10510,10510,Physical / Positioning,59
10511,10511,Pace / Diving,73
10511,10511,Shooting / Handling,57
10511,10511,Passing / Kicking,59
10511,10511,Dribbling / Reflexes,67
10511,10511,Defense / Speed,33
10511,10511,Physical / Positioning,58
10512,10512,Pace / Diving,72
10512,10512,Shooting / Handling,60
10512,10512,Passing / Kicking,59
10512,10512,Dribbling / Reflexes,70
10512,10512,Defense / Speed,35
10512,10512,Physical / Positioning,41
10513,10513,Pace / Diving,81
10513,10513,Shooting / Handling,34
10513,10513,Passing / Kicking,54
10513,10513,Dribbling / Reflexes,64
10513,10513,Defense / Speed,55
10513,10513,Physical / Positioning,64
10514,10514,Pace / Diving,61
10514,10514,Shooting / Handling,57
10514,10514,Passing / Kicking,64
10514,10514,Dribbling / Reflexes,66
10514,10514,Defense / Speed,60
10514,10514,Physical / Positioning,64
10515,10515,Pace / Diving,70
10515,10515,Shooting / Handling,45
10515,10515,Passing / Kicking,57
10515,10515,Dribbling / Reflexes,60
10515,10515,Defense / Speed,59
10515,10515,Physical / Positioning,71
10516,10516,Pace / Diving,82
10516,10516,Shooting / Handling,60
10516,10516,Passing / Kicking,57
10516,10516,Dribbling / Reflexes,64
10516,10516,Defense / Speed,41
10516,10516,Physical / Positioning,64
10517,10517,Pace / Diving,69
10517,10517,Shooting / Handling,59
10517,10517,Passing / Kicking,62
10517,10517,Dribbling / Reflexes,65
10517,10517,Defense / Speed,61
10517,10517,Physical / Positioning,69
10518,10518,Pace / Diving,67
10518,10518,Shooting / Handling,65
10518,10518,Passing / Kicking,54
10518,10518,Dribbling / Reflexes,66
10518,10518,Defense / Speed,35
10518,10518,Physical / Positioning,74
10519,10519,Pace / Diving,56
10519,10519,Shooting / Handling,69
10519,10519,Passing / Kicking,60
10519,10519,Dribbling / Reflexes,66
10519,10519,Defense / Speed,39
10519,10519,Physical / Positioning,61
10520,10520,Pace / Diving,66
10520,10520,Shooting / Handling,63
10520,10520,Passing / Kicking,54
10520,10520,Dribbling / Reflexes,67
10520,10520,Defense / Speed,38
10520,10520,Physical / Positioning,63
10521,10521,Pace / Diving,64
10521,10521,Shooting / Handling,61
10521,10521,Passing / Kicking,63
10521,10521,Dribbling / Reflexes,64
10521,10521,Defense / Speed,36
10521,10521,Physical / Positioning,66
10522,10522,Pace / Diving,71
10522,10522,Shooting / Handling,44
10522,10522,Passing / Kicking,56
10522,10522,Dribbling / Reflexes,65
10522,10522,Defense / Speed,61
10522,10522,Physical / Positioning,59
10523,10523,Pace / Diving,65
10523,10523,Shooting / Handling,62
10523,10523,Passing / Kicking,60
10523,10523,Dribbling / Reflexes,65
10523,10523,Defense / Speed,39
10523,10523,Physical / Positioning,63
10524,10524,Pace / Diving,70
10524,10524,Shooting / Handling,54
10524,10524,Passing / Kicking,62
10524,10524,Dribbling / Reflexes,67
10524,10524,Defense / Speed,54
10524,10524,Physical / Positioning,71
10525,10525,Pace / Diving,65
10525,10525,Shooting / Handling,32
10525,10525,Passing / Kicking,52
10525,10525,Dribbling / Reflexes,52
10525,10525,Defense / Speed,61
10525,10525,Physical / Positioning,75
10526,10526,Pace / Diving,69
10526,10526,Shooting / Handling,25
10526,10526,Passing / Kicking,47
10526,10526,Dribbling / Reflexes,41
10526,10526,Defense / Speed,63
10526,10526,Physical / Positioning,70
10527,10527,Pace / Diving,81
10527,10527,Shooting / Handling,60
10527,10527,Passing / Kicking,64
10527,10527,Dribbling / Reflexes,69
10527,10527,Defense / Speed,60
10527,10527,Physical / Positioning,60
10528,10528,Pace / Diving,63
10528,10528,Shooting / Handling,37
10528,10528,Passing / Kicking,58
10528,10528,Dribbling / Reflexes,61
10528,10528,Defense / Speed,63
10528,10528,Physical / Positioning,72
10529,10529,Pace / Diving,70
10529,10529,Shooting / Handling,67
10529,10529,Passing / Kicking,47
10529,10529,Dribbling / Reflexes,59
10529,10529,Defense / Speed,19
10529,10529,Physical / Positioning,59
10530,10530,Pace / Diving,73
10530,10530,Shooting / Handling,26
10530,10530,Passing / Kicking,56
10530,10530,Dribbling / Reflexes,58
10530,10530,Defense / Speed,59
10530,10530,Physical / Positioning,63
10531,10531,Pace / Diving,80
10531,10531,Shooting / Handling,59
10531,10531,Passing / Kicking,59
10531,10531,Dribbling / Reflexes,68
10531,10531,Defense / Speed,31
10531,10531,Physical / Positioning,40
10532,10532,Pace / Diving,73
10532,10532,Shooting / Handling,61
10532,10532,Passing / Kicking,56
10532,10532,Dribbling / Reflexes,66
10532,10532,Defense / Speed,37
10532,10532,Physical / Positioning,58
10533,10533,Pace / Diving,65
10533,10533,Shooting / Handling,63
10533,10533,Passing / Kicking,63
10533,10533,Dribbling / Reflexes,64
10533,10533,Defense / Speed,26
10533,10533,Physical / Positioning,62
10534,10534,Pace / Diving,64
10534,10534,Shooting / Handling,62
10534,10534,Passing / Kicking,50
10534,10534,Dribbling / Reflexes,62
10534,10534,Defense / Speed,30
10534,10534,Physical / Positioning,73
10535,10535,Pace / Diving,71
10535,10535,Shooting / Handling,67
10535,10535,Passing / Kicking,63
10535,10535,Dribbling / Reflexes,66
10535,10535,Defense / Speed,38
10535,10535,Physical / Positioning,59
10536,10536,Pace / Diving,63
10536,10536,Shooting / Handling,50
10536,10536,Passing / Kicking,58
10536,10536,Dribbling / Reflexes,60
10536,10536,Defense / Speed,62
10536,10536,Physical / Positioning,68
10537,10537,Pace / Diving,73
10537,10537,Shooting / Handling,35
10537,10537,Passing / Kicking,53
10537,10537,Dribbling / Reflexes,58
10537,10537,Defense / Speed,62
10537,10537,Physical / Positioning,72
10538,10538,Pace / Diving,77
10538,10538,Shooting / Handling,49
10538,10538,Passing / Kicking,58
10538,10538,Dribbling / Reflexes,65
10538,10538,Defense / Speed,57
10538,10538,Physical / Positioning,64
10539,10539,Pace / Diving,73
10539,10539,Shooting / Handling,59
10539,10539,Passing / Kicking,54
10539,10539,Dribbling / Reflexes,63
10539,10539,Defense / Speed,32
10539,10539,Physical / Positioning,75
10540,10540,Pace / Diving,89
10540,10540,Shooting / Handling,37
10540,10540,Passing / Kicking,50
10540,10540,Dribbling / Reflexes,64
10540,10540,Defense / Speed,55
10540,10540,Physical / Positioning,51
10541,10541,Pace / Diving,67
10541,10541,Shooting / Handling,64
10541,10541,Passing / Kicking,58
10541,10541,Dribbling / Reflexes,64
10541,10541,Defense / Speed,33
10541,10541,Physical / Positioning,70
10542,10542,Pace / Diving,67
10542,10542,Shooting / Handling,50
10542,10542,Passing / Kicking,60
10542,10542,Dribbling / Reflexes,59
10542,10542,Defense / Speed,59
10542,10542,Physical / Positioning,61
10543,10543,Pace / Diving,77
10543,10543,Shooting / Handling,57
10543,10543,Passing / Kicking,64
10543,10543,Dribbling / Reflexes,62
10543,10543,Defense / Speed,53
10543,10543,Physical / Positioning,57
10544,10544,Pace / Diving,76
10544,10544,Shooting / Handling,29
10544,10544,Passing / Kicking,59
10544,10544,Dribbling / Reflexes,61
10544,10544,Defense / Speed,56
10544,10544,Physical / Positioning,56
10545,10545,Pace / Diving,81
10545,10545,Shooting / Handling,36
10545,10545,Passing / Kicking,49
10545,10545,Dribbling / Reflexes,59
10545,10545,Defense / Speed,58
10545,10545,Physical / Positioning,65
10546,10546,Pace / Diving,67
10546,10546,Shooting / Handling,62
10546,10546,Passing / Kicking,60
10546,10546,Dribbling / Reflexes,64
10546,10546,Defense / Speed,48
10546,10546,Physical / Positioning,62
10547,10547,Pace / Diving,80
10547,10547,Shooting / Handling,36
10547,10547,Passing / Kicking,47
10547,10547,Dribbling / Reflexes,62
10547,10547,Defense / Speed,60
10547,10547,Physical / Positioning,72
10548,10548,Pace / Diving,67
10548,10548,Shooting / Handling,47
10548,10548,Passing / Kicking,57
10548,10548,Dribbling / Reflexes,52
10548,10548,Defense / Speed,61
10548,10548,Physical / Positioning,77
10549,10549,Pace / Diving,92
10549,10549,Shooting / Handling,47
10549,10549,Passing / Kicking,59
10549,10549,Dribbling / Reflexes,63
10549,10549,Defense / Speed,53
10549,10549,Physical / Positioning,65
10550,10550,Pace / Diving,68
10550,10550,Shooting / Handling,46
10550,10550,Passing / Kicking,56
10550,10550,Dribbling / Reflexes,61
10550,10550,Defense / Speed,60
10550,10550,Physical / Positioning,67
10551,10551,Pace / Diving,52
10551,10551,Shooting / Handling,44
10551,10551,Passing / Kicking,59
10551,10551,Dribbling / Reflexes,61
10551,10551,Defense / Speed,63
10551,10551,Physical / Positioning,71
10552,10552,Pace / Diving,61
10552,10552,Shooting / Handling,31
10552,10552,Passing / Kicking,54
10552,10552,Dribbling / Reflexes,54
10552,10552,Defense / Speed,59
10552,10552,Physical / Positioning,66
10553,10553,Pace / Diving,63
10553,10553,Shooting / Handling,64
10553,10553,Passing / Kicking,50
10553,10553,Dribbling / Reflexes,68
10553,10553,Defense / Speed,33
10553,10553,Physical / Positioning,62
10554,10554,Pace / Diving,76
10554,10554,Shooting / Handling,59
10554,10554,Passing / Kicking,62
10554,10554,Dribbling / Reflexes,67
10554,10554,Defense / Speed,35
10554,10554,Physical / Positioning,58
10555,10555,Pace / Diving,79
10555,10555,Shooting / Handling,56
10555,10555,Passing / Kicking,62
10555,10555,Dribbling / Reflexes,64
10555,10555,Defense / Speed,52
10555,10555,Physical / Positioning,62
10556,10556,Pace / Diving,83
10556,10556,Shooting / Handling,57
10556,10556,Passing / Kicking,63
10556,10556,Dribbling / Reflexes,67
10556,10556,Defense / Speed,56
10556,10556,Physical / Positioning,66
10557,10557,Pace / Diving,77
10557,10557,Shooting / Handling,65
10557,10557,Passing / Kicking,57
10557,10557,Dribbling / Reflexes,65
10557,10557,Defense / Speed,31
10557,10557,Physical / Positioning,68
10558,10558,Pace / Diving,86
10558,10558,Shooting / Handling,51
10558,10558,Passing / Kicking,58
10558,10558,Dribbling / Reflexes,64
10558,10558,Defense / Speed,55
10558,10558,Physical / Positioning,69
10559,10559,Pace / Diving,79
10559,10559,Shooting / Handling,60
10559,10559,Passing / Kicking,62
10559,10559,Dribbling / Reflexes,67
10559,10559,Defense / Speed,58
10559,10559,Physical / Positioning,65
10560,10560,Pace / Diving,77
10560,10560,Shooting / Handling,45
10560,10560,Passing / Kicking,57
10560,10560,Dribbling / Reflexes,68
10560,10560,Defense / Speed,57
10560,10560,Physical / Positioning,43
10561,10561,Pace / Diving,44
10561,10561,Shooting / Handling,63
10561,10561,Passing / Kicking,55
10561,10561,Dribbling / Reflexes,60
10561,10561,Defense / Speed,36
10561,10561,Physical / Positioning,68
10562,10562,Pace / Diving,63
10562,10562,Shooting / Handling,60
10562,10562,Passing / Kicking,61
10562,10562,Dribbling / Reflexes,66
10562,10562,Defense / Speed,31
10562,10562,Physical / Positioning,63
10563,10563,Pace / Diving,68
10563,10563,Shooting / Handling,58
10563,10563,Passing / Kicking,62
10563,10563,Dribbling / Reflexes,65
10563,10563,Defense / Speed,58
10563,10563,Physical / Positioning,69
10564,10564,Pace / Diving,78
10564,10564,Shooting / Handling,33
10564,10564,Passing / Kicking,57
10564,10564,Dribbling / Reflexes,70
10564,10564,Defense / Speed,52
10564,10564,Physical / Positioning,61
10565,10565,Pace / Diving,63
10565,10565,Shooting / Handling,61
10565,10565,Passing / Kicking,60
10565,10565,Dribbling / Reflexes,66
10565,10565,Defense / Speed,42
10565,10565,Physical / Positioning,65
10566,10566,Pace / Diving,59
10566,10566,Shooting / Handling,32
10566,10566,Passing / Kicking,53
10566,10566,Dribbling / Reflexes,54
10566,10566,Defense / Speed,64
10566,10566,Physical / Positioning,71
10567,10567,Pace / Diving,76
10567,10567,Shooting / Handling,52
10567,10567,Passing / Kicking,59
10567,10567,Dribbling / Reflexes,62
10567,10567,Defense / Speed,60
10567,10567,Physical / Positioning,71
10568,10568,Pace / Diving,71
10568,10568,Shooting / Handling,64
10568,10568,Passing / Kicking,53
10568,10568,Dribbling / Reflexes,61
10568,10568,Defense / Speed,37
10568,10568,Physical / Positioning,65
10569,10569,Pace / Diving,73
10569,10569,Shooting / Handling,44
10569,10569,Passing / Kicking,56
10569,10569,Dribbling / Reflexes,61
10569,10569,Defense / Speed,58
10569,10569,Physical / Positioning,71
10570,10570,Pace / Diving,68
10570,10570,Shooting / Handling,56
10570,10570,Passing / Kicking,62
10570,10570,Dribbling / Reflexes,64
10570,10570,Defense / Speed,58
10570,10570,Physical / Positioning,59
10571,10571,Pace / Diving,64
10571,10571,Shooting / Handling,59
10571,10571,Passing / Kicking,60
10571,10571,Dribbling / Reflexes,66
10571,10571,Defense / Speed,36
10571,10571,Physical / Positioning,65
10572,10572,Pace / Diving,67
10572,10572,Shooting / Handling,39
10572,10572,Passing / Kicking,52
10572,10572,Dribbling / Reflexes,60
10572,10572,Defense / Speed,59
10572,10572,Physical / Positioning,55
10573,10573,Pace / Diving,78
10573,10573,Shooting / Handling,62
10573,10573,Passing / Kicking,58
10573,10573,Dribbling / Reflexes,69
10573,10573,Defense / Speed,23
10573,10573,Physical / Positioning,41
10574,10574,Pace / Diving,71
10574,10574,Shooting / Handling,45
10574,10574,Passing / Kicking,57
10574,10574,Dribbling / Reflexes,60
10574,10574,Defense / Speed,59
10574,10574,Physical / Positioning,60
10575,10575,Pace / Diving,73
10575,10575,Shooting / Handling,59
10575,10575,Passing / Kicking,61
10575,10575,Dribbling / Reflexes,64
10575,10575,Defense / Speed,36
10575,10575,Physical / Positioning,61
10576,10576,Pace / Diving,54
10576,10576,Shooting / Handling,33
10576,10576,Passing / Kicking,45
10576,10576,Dribbling / Reflexes,49
10576,10576,Defense / Speed,65
10576,10576,Physical / Positioning,70
10577,10577,Pace / Diving,60
10577,10577,Shooting / Handling,62
10577,10577,Passing / Kicking,58
10577,10577,Dribbling / Reflexes,61
10577,10577,Defense / Speed,62
10577,10577,Physical / Positioning,74
10578,10578,Pace / Diving,80
10578,10578,Shooting / Handling,58
10578,10578,Passing / Kicking,58
10578,10578,Dribbling / Reflexes,67
10578,10578,Defense / Speed,54
10578,10578,Physical / Positioning,57
10579,10579,Pace / Diving,66
10579,10579,Shooting / Handling,25
10579,10579,Passing / Kicking,42
10579,10579,Dribbling / Reflexes,57
10579,10579,Defense / Speed,61
10579,10579,Physical / Positioning,75
10580,10580,Pace / Diving,80
10580,10580,Shooting / Handling,60
10580,10580,Passing / Kicking,58
10580,10580,Dribbling / Reflexes,67
10580,10580,Defense / Speed,41
10580,10580,Physical / Positioning,55
10581,10581,Pace / Diving,64
10581,10581,Shooting / Handling,55
10581,10581,Passing / Kicking,58
10581,10581,Dribbling / Reflexes,65
10581,10581,Defense / Speed,59
10581,10581,Physical / Positioning,64
10582,10582,Pace / Diving,70
10582,10582,Shooting / Handling,53
10582,10582,Passing / Kicking,62
10582,10582,Dribbling / Reflexes,68
10582,10582,Defense / Speed,60
10582,10582,Physical / Positioning,64
10583,10583,Pace / Diving,40
10583,10583,Shooting / Handling,60
10583,10583,Passing / Kicking,63
10583,10583,Dribbling / Reflexes,68
10583,10583,Defense / Speed,63
10583,10583,Physical / Positioning,59
10584,10584,Pace / Diving,64
10584,10584,Shooting / Handling,40
10584,10584,Passing / Kicking,55
10584,10584,Dribbling / Reflexes,57
10584,10584,Defense / Speed,60
10584,10584,Physical / Positioning,65
10585,10585,Pace / Diving,70
10585,10585,Shooting / Handling,32
10585,10585,Passing / Kicking,50
10585,10585,Dribbling / Reflexes,53
10585,10585,Defense / Speed,62
10585,10585,Physical / Positioning,72
10586,10586,Pace / Diving,65
10586,10586,Shooting / Handling,63
10586,10586,Passing / Kicking,66
10586,10586,Dribbling / Reflexes,67
10586,10586,Defense / Speed,42
10586,10586,Physical / Positioning,60
10587,10587,Pace / Diving,69
10587,10587,Shooting / Handling,51
10587,10587,Passing / Kicking,59
10587,10587,Dribbling / Reflexes,66
10587,10587,Defense / Speed,24
10587,10587,Physical / Positioning,41
10588,10588,Pace / Diving,61
10588,10588,Shooting / Handling,43
10588,10588,Passing / Kicking,54
10588,10588,Dribbling / Reflexes,55
10588,10588,Defense / Speed,63
10588,10588,Physical / Positioning,69
10589,10589,Pace / Diving,67
10589,10589,Shooting / Handling,35
10589,10589,Passing / Kicking,52
10589,10589,Dribbling / Reflexes,60
10589,10589,Defense / Speed,59
10589,10589,Physical / Positioning,70
10590,10590,Pace / Diving,56
10590,10590,Shooting / Handling,59
10590,10590,Passing / Kicking,66
10590,10590,Dribbling / Reflexes,67
10590,10590,Defense / Speed,62
10590,10590,Physical / Positioning,53
10591,10591,Pace / Diving,60
10591,10591,Shooting / Handling,54
10591,10591,Passing / Kicking,61
10591,10591,Dribbling / Reflexes,66
10591,10591,Defense / Speed,61
10591,10591,Physical / Positioning,53
10592,10592,Pace / Diving,60
10592,10592,Shooting / Handling,27
10592,10592,Passing / Kicking,45
10592,10592,Dribbling / Reflexes,50
10592,10592,Defense / Speed,64
10592,10592,Physical / Positioning,69
10593,10593,Pace / Diving,53
10593,10593,Shooting / Handling,50
10593,10593,Passing / Kicking,65
10593,10593,Dribbling / Reflexes,65
10593,10593,Defense / Speed,53
10593,10593,Physical / Positioning,60
10594,10594,Pace / Diving,80
10594,10594,Shooting / Handling,59
10594,10594,Passing / Kicking,53
10594,10594,Dribbling / Reflexes,67
10594,10594,Defense / Speed,45
10594,10594,Physical / Positioning,48
10595,10595,Pace / Diving,72
10595,10595,Shooting / Handling,62
10595,10595,Passing / Kicking,61
10595,10595,Dribbling / Reflexes,67
